Target URL,Place,Parameter,Technique(s),Note(s)
http://www.chakd.com/d.php?id=25&areacode=0517,Referer,Referer,T,false positive or unexploitable
http://bbs.huainet.com/forum.php?digest=1&fid=3&mod=forumdisplay&typeid=672,GET,mod,T,false positive or unexploitable
